subject,predicate,object,comment_count,sum_W_i,sum_like_count,strength,mean_burst_risk
技术革新,打破,门槛,1,0.6342857578857797,1.0,0.6342857578857797,0.3657142421142203
新基础,赋能,小众大业潜力,1,0.6342857578857797,1.0,0.6342857578857797,0.3657142421142203
视频,揭晓,真相,1,0.6342857578857797,1.0,0.6342857578857797,0.3657142421142203
普通人,没有,主动权,1,0.6342008292233043,1.0,0.6342008292233043,0.36579917077669566
洪流,冲着,普通人,1,0.6342008292233043,1.0,0.6342008292233043,0.36579917077669566
手机,丢,手机,2,1.2673848439001965,1.0,0.6336924219500982,0.36630757804990177
一部手机,搞定,一切,1,0.6336924219500982,1.0,0.6336924219500982,0.36630757804990177
评论者,可以出门,一部手机,1,0.6336924219500982,1.0,0.6336924219500982,0.36630757804990177
评论者,生活在,我们国家,1,0.6336924219500982,1.0,0.6336924219500982,0.36630757804990177
经济,好,状况,2,1.2669320596606957,1.0,0.6334660298303478,0.36653397016965217
AI,替代,人工,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
ai,替代,人,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
人,保住,工作,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
公司,招,人,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
公司,裁员,我们,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
公司,降薪,我们,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
各行各业,不容易,（空）,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
各行各业,在裁,员,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
大家,不舍得花,钱,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
就业环境,差,状况,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
工作,不好做,了,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
我,出去玩,外面,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
找工作,难,程度,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
有份工作,是,不易,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
机票,飞涨,价格,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
现在,是,越来越难,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
经济,不好,经济,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
经济下行,是,明显,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
经济下行,相关,我们日常,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
评论者,不乱花,钱,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
评论者,存,钱,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
评论者,工作,好,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
评论者,有,地方上班,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
评论者,有,稳定的收入,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
评论者,珍惜,当下,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
评论者,知道,能不能出线上买小方糖,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
评论者,稳住,工作,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
评论者,舍不得花,钱,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
评论者,苟到,退休,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
这环境,让慌,人,1,0.6334660298303478,1.0,0.6334660298303478,0.36653397016965217
你,养,它,1,0.6327095606433109,1.0,0.6327095606433109,0.36729043935668915
养龙虾,浪费,时间,1,0.6327095606433109,1.0,0.6327095606433109,0.36729043935668915
它,叫,银狐木马,1,0.6327095606433109,1.0,0.6327095606433109,0.36729043935668915
它,叫,龙虾,1,0.6327095606433109,1.0,0.6327095606433109,0.36729043935668915
360龙虾,会下载,三六零安全助手,1,0.6326400905984558,1.0,0.6326400905984558,0.36735990940154417
360龙虾,删除,其他家,1,0.6326400905984558,1.0,0.6326400905984558,0.36735990940154417
这个测试方法,不是,科学,1,0.6326400905984558,1.0,0.6326400905984558,0.36735990940154417
你,发布,指令,1,0.6326400905984557,1.0,0.6326400905984557,0.3673599094015443
你,告诉,他们,1,0.6326400905984557,1.0,0.6326400905984557,0.3673599094015443
杀毒软件,搞得,电脑慢,1,0.6326400905984557,1.0,0.6326400905984557,0.3673599094015443
杀毒软件,混杀,彼此,1,0.6326400905984557,1.0,0.6326400905984557,0.3673599094015443
虾,防止被卸载,自己,1,0.6326400905984557,1.0,0.6326400905984557,0.3673599094015443
你,留下,守序龙虾,1,0.6326400905984556,1.0,0.6326400905984556,0.3673599094015444
守序龙虾,改动,文件,1,0.6326400905984556,1.0,0.6326400905984556,0.3673599094015444
那只,改成,螃蟹,1,0.6326400905984556,1.0,0.6326400905984556,0.3673599094015444
加缪,说,荒诞来自张力,1,0.6322103239794447,1.0,0.6322103239794447,0.36778967602055535
我,追,网文,1,0.6322103239794447,1.0,0.6322103239794447,0.36778967602055535
我们,拥有,生产力,1,0.6322103239794447,1.0,0.6322103239794447,0.36778967602055535
我们,知道,想生产什么,1,0.6322103239794447,1.0,0.6322103239794447,0.36778967602055535
文章,写,特别好,1,0.6322103239794447,1.0,0.6322103239794447,0.36778967602055535
文章,写,真好,1,0.6322103239794447,1.0,0.6322103239794447,0.36778967602055535
评论者,谢谢,分享,1,0.6322103239794447,1.0,0.6322103239794447,0.36778967602055535
这个问题,让想到,加缪,1,0.6322103239794447,1.0,0.6322103239794447,0.36778967602055535
养赛博骡子,是,零门槛,1,0.6320483727174436,1.0,0.6320483727174436,0.36795162728255637
发展,快,速度,1,0.6320483727174436,1.0,0.6320483727174436,0.36795162728255637
小编,少打,字,1,0.6320483727174436,1.0,0.6320483727174436,0.36795162728255637
现在的AI,无所不能,无所不能,1,0.6320483727174436,1.0,0.6320483727174436,0.36795162728255637
这,是,科技的力量,1,0.6320483727174436,1.0,0.6320483727174436,0.36795162728255637
零门槛AI Agent,方便,用户,1,0.6320483727174436,1.0,0.6320483727174436,0.36795162728255637
零门槛AI Agent,有,短板,1,0.6320483727174436,1.0,0.6320483727174436,0.36795162728255637
ai,挣,钱,2,1.262481798073547,1.0,0.6316500196935111,0.36875910096322656
人,享受,生活,2,1.262481798073547,1.0,0.6316500196935111,0.36875910096322656
人,焦虑,必要,2,1.262481798073547,1.0,0.6316500196935111,0.36875910096322656
人,躺着,就行,2,1.262481798073547,1.0,0.6316500196935111,0.36875910096322656
人,雇,ai,2,1.262481798073547,1.0,0.6316500196935111,0.36875910096322656
AI,从辅助变为,主导,1,0.6316500196935109,1.0,0.6316500196935109,0.36834998030648913
AI,取代,岗位,1,0.6316500196935109,1.0,0.6316500196935109,0.36834998030648913
人类,开发,替代自己的工具,1,0.6316500196935109,1.0,0.6316500196935109,0.36834998030648913
工具,替代,人类自己,1,0.6316500196935109,1.0,0.6316500196935109,0.36834998030648913
架构师,会活得,更好,1,0.6316500196935109,1.0,0.6316500196935109,0.36834998030648913
马斯克,发展,AI,1,0.6316500196935109,1.0,0.6316500196935109,0.36834998030648913
马斯克,取代,人类,1,0.6316500196935109,1.0,0.6316500196935109,0.36834998030648913
AI,学,东西,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
AI,提出了要求,使用者的知识水平、逻辑能力,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
AI,编造,事实,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
AI,道,歉,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
DeepSeek,说,逻辑错误,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
ai,得出,自相矛盾的答案,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
人,喂给,东西,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
你,存在,逻辑错误,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
大神,调戏,AI,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
它,告诉,这个人是假的,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
它,告诉,这人辞职时是谁,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
有人,上当被宰,自己,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
有人,用,某个ai搜索,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
现在的AI,像,大型杠精,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
美国以外的英美派经济学家,没有,人格主权,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
评论者,信,ai,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
评论者,想看,字,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
豆包,翻译,辞职信,1,0.6312370646669092,1.0,0.6312370646669092,0.3687629353330908
AI,加快,我们以后失业的脚步,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
AI,挤下岗,我们,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
AI,是,提效的,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
一部分人,参加,工作,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
不少人,失业,工作,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
企业,当作,裁员、降薪的工具,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
企业,用,AI,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
企业,裁员,一批人,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
利润,涨了,（状态变化）,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
员工,变少,（状态变化）,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
大公司,用,AI管理,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
用人成本,降低,（状态变化）,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
老板,定,裁不裁员,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
评论者,找,工作,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
评论者,没必要徒增,焦虑,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
评论者,用,AI来干活,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
评论者,被取代,AI,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
这些指标,是,不一样的,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
那,会造成影响,明哥的公司,1,0.6308875915371621,1.0,0.6308875915371621,0.3691124084628379
AI,取代,好的文笔,1,0.6308317783800358,1.0,0.6308317783800358,0.3691682216199642
AI,省了,脑力风暴,1,0.6308317783800358,1.0,0.6308317783800358,0.3691682216199642
AI,节省了,时间,1,0.6308317783800358,1.0,0.6308317783800358,0.3691682216199642
使用AI,是,程序员思维,1,0.6308317783800358,1.0,0.6308317783800358,0.3691682216199642
使用AI,没有关系,文科生,1,0.6308317783800358,1.0,0.6308317783800358,0.3691682216199642
姐宝,喜欢,职场和工作分享,1,0.6308317783800358,1.0,0.6308317783800358,0.3691682216199642
工科生,学,编程技术,1,0.6308317783800358,1.0,0.6308317783800358,0.3691682216199642
工科生,面向,编程技术,1,0.6308317783800358,1.0,0.6308317783800358,0.3691682216199642
评论者,焦虑,事情,2,1.2549432695134894,1.0,0.6274716347567447,0.3725283652432553
AI,代替,文字类工作,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
AI,代替,跟人打交道的事,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
AI,帮,你打印好材料整理成一套一套的,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
AI,影响,能力不足的律师,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
AI,给出,辩护意见,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
AI,编,法律,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
AI,能减轻,工作量,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
AI办案,造成,服判率更低的后果,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
AI这玩意,取代,公检法,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
AI这玩意,取代,律师,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
专业人员,审核,内容,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
你,审核,AI生成的内容,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
你,逃,苦力活,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
它,胡编乱造,内容,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
评论者,做,屁事,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
这一波,取消,人类的工作机会,1,0.6274716347567447,1.0,0.6274716347567447,0.3725283652432553
AI,发展,速度,4,2.5274129684607,1.0,0.6248541669999701,0.36814675788482504
评论者,学到,知识,3,1.8902732882865918,1.0,0.6248541669999701,0.3699089039044694
AI,是,伙伴,1,0.6248541669999701,1.0,0.6248541669999701,0.3751458330000299
AI发展进度,是,惊人,1,0.6248541669999701,1.0,0.6248541669999701,0.3751458330000299
工作,保住,状态,1,0.6248541669999701,1.0,0.6248541669999701,0.3751458330000299
我们,升级,自己,1,0.6248541669999701,1.0,0.6248541669999701,0.3751458330000299
该工具,是,很不错,1,0.6248541669999701,1.0,0.6248541669999701,0.3751458330000299
杰灵,像,挨打的,1,0.6247606183714088,1.0,0.6247606183714088,0.37523938162859116
杰灵,评价为,幼稚,1,0.6247606183714088,1.0,0.6247606183714088,0.37523938162859116
评论者,举报了,内容,1,0.6247606183714088,1.0,0.6247606183714088,0.37523938162859116
评论者,关爱,杰灵,1,0.6247606183714088,1.0,0.6247606183714088,0.37523938162859116
评论者,远离,股票,1,0.6247606183714088,1.0,0.6247606183714088,0.37523938162859116
六大干将,使,工作轻松,1,0.6236605351944072,1.0,0.6236605351944072,0.37633946480559277
厂长,分享,制作过程,1,0.6236605351944072,1.0,0.6236605351944072,0.37633946480559277
内容,为王,内容,2,1.2473210703888138,1.0,0.623660535194407,0.37633946480559305
AI,是,超级工具,1,0.623660535194407,1.0,0.623660535194407,0.376339464805593
AI,重构,电商与自媒体,1,0.623660535194407,1.0,0.623660535194407,0.376339464805593
一人公司时代,到来,一人公司时代,1,0.623660535194407,1.0,0.623660535194407,0.376339464805593
差距,被拉开,差距,1,0.623660535194407,1.0,0.623660535194407,0.376339464805593
成本,暴跌,成本,1,0.623660535194407,1.0,0.623660535194407,0.376339464805593
拥抱AI,是,值得选择的,1,0.623660535194407,1.0,0.623660535194407,0.376339464805593
效率,翻倍,效率,1,0.623660535194407,1.0,0.623660535194407,0.376339464805593
产品,交易变现,收益,1,0.6236605351944069,1.0,0.6236605351944069,0.3763394648055931
出来的东西,差不多,彼此,1,0.6236605351944069,1.0,0.6236605351944069,0.3763394648055931
制作成本,低了,程度,1,0.6236605351944069,1.0,0.6236605351944069,0.3763394648055931
即梦APP,提供,情绪价值,1,0.6236605351944069,1.0,0.6236605351944069,0.3763394648055931
即梦APP,有,漂亮的图片,1,0.6236605351944069,1.0,0.6236605351944069,0.3763394648055931
厂长,用,ai,1,0.6236605351944069,1.0,0.6236605351944069,0.3763394648055931
厂长,说到了,审美、情绪张力和提供真实价值,1,0.6236605351944069,1.0,0.6236605351944069,0.3763394648055931
商品,变,便宜,1,0.6236605351944069,1.0,0.6236605351944069,0.3763394648055931
团队,找到,更多需求,1,0.6236605351944069,1.0,0.6236605351944069,0.3763394648055931
大家,用,同一或相似的大模型,1,0.6236605351944069,1.0,0.6236605351944069,0.3763394648055931
新需求,消化,AI提效的生产力,1,0.6236605351944069,1.0,0.6236605351944069,0.3763394648055931
真实价值,产生,长远效果,1,0.6236605351944069,1.0,0.6236605351944069,0.3763394648055931
社会必要劳动时间,下降,程度,1,0.6236605351944069,1.0,0.6236605351944069,0.3763394648055931
做自媒体的朋友,生成,二十条文案,1,0.6195648306605038,1.0,0.6195648306605038,0.38043516933949617
做自媒体的朋友,离不开,AI,1,0.6195648306605038,1.0,0.6195648306605038,0.38043516933949617
每七个中国人,有,一个在用,1,0.6195648306605038,1.0,0.6195648306605038,0.38043516933949617
OpenClaw,升级,AI实用性,1,0.6184067182363256,1.0,0.6184067182363256,0.38159328176367435
联想,适配,设备,1,0.6184067182363256,1.0,0.6184067182363256,0.38159328176367435
评论者,体验,AI极客的感觉,1,0.6184067182363256,1.0,0.6184067182363256,0.38159328176367435
评论者,试,用联想AIPC养小龙虾,1,0.6184067182363256,1.0,0.6184067182363256,0.38159328176367435
评论者,同意,观点,4,2.5132916265643326,1.0,0.6167492590889161,0.3716770933589169
评论者,赞同,观点,2,1.285608458763818,1.0,0.6167492590889161,0.35719577061809105
